GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
7,1730652235.3714957,1730652237.2063556,1730652237.4063556,0.2,1,google/flan-t5-small,task_1_of_user_1,41
5,1730652234.0203488,1730652237.364391,1730652237.7505465,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,19
2,1730652234.0209727,1730652237.3653271,1730652237.6398015,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,18
3,1730652234.0210588,1730652237.365546,1730652237.6400204,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,20
6,1730652237.2216094,1730652237.365722,1730652237.565722,0.2,3,google/flan-t5-small,task_1_of_user_3,24
1,1730652234.8068187,1730652237.4262764,1730652237.6262765,0.2,8,google/flan-t5-small,task_0_of_user_8,8
7,1730652234.8076775,1730652237.426444,1730652237.626444,0.2,1,google/flan-t5-small,task_1_of_user_1,33
4,1730652235.8793488,1730652237.5490942,1730652237.7490942,0.2,2,google/flan-t5-small,task_0_of_user_2,11
6,1730652232.782113,1730652237.5716832,1730652237.9578385,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,7
1,1730652236.363938,1730652237.633974,1730652237.9084485,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,55
7,1730652234.5249546,1730652237.6342933,1730652237.8342934,0.2,8,google/flan-t5-small,task_0_of_user_8,5
2,1730652237.3640845,1730652237.6477282,1730652238.0338836,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,13
3,1730652237.3641784,1730652237.6482744,1730652237.9227488,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,50
5,1730652235.4852993,1730652237.7566366,1730652237.9566367,0.2,3,google/flan-t5-small,task_1_of_user_3,9
4,1730652235.2030976,1730652237.7569792,1730652237.9569793,0.2,2,google/flan-t5-small,task_0_of_user_2,4
7,1730652236.608117,1730652237.8486927,1730652238.0486927,0.2,8,google/flan-t5-small,task_0_of_user_8,25
1,1730652236.047723,1730652237.9255733,1730652238.2000477,0.2744742835034505,6,google/flan-t5-base,task_0_of_user_6,18
3,1730652234.4143436,1730652237.9261465,1730652238.3123019,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,20
4,1730652233.2354689,1730652237.9629796,1730652238.349135,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,12
5,1730652233.2356365,1730652237.9636004,1730652238.1636004,0.2,1,google/flan-t5-small,task_1_of_user_1,13
6,1730652236.7636936,1730652237.963767,1730652238.163767,0.2,3,google/flan-t5-small,task_1_of_user_3,20
2,1730652236.9710596,1730652238.0481095,1730652238.2481096,0.2,2,google/flan-t5-small,task_0_of_user_2,22
7,1730652236.0074072,1730652238.0552375,1730652238.2552376,0.2,8,google/flan-t5-small,task_0_of_user_8,19
6,1730652233.4430451,1730652238.181403,1730652238.5675583,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,14
5,1730652236.0534058,1730652238.182248,1730652238.3822482,0.2,1,google/flan-t5-small,task_1_of_user_1,52
1,1730652231.9932814,1730652238.2060995,1730652238.480574,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,2
2,1730652236.550808,1730652238.2510266,1730652238.525501,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,43
7,1730652237.7555149,1730652238.2581563,1730652238.4581563,0.2,3,google/flan-t5-small,task_1_of_user_3,28
3,1730652237.0833104,1730652238.3186612,1730652238.5186613,0.2,8,google/flan-t5-small,task_0_of_user_8,30
4,1730652236.6078587,1730652238.355823,1730652238.7419784,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,5
5,1730652236.4840453,1730652238.3928654,1730652238.5928655,0.2,2,google/flan-t5-small,task_0_of_user_2,17
7,1730652234.3397675,1730652238.4641376,1730652238.850293,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,19
1,1730652233.5715387,1730652238.4854517,1730652238.871607,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,13
3,1730652237.36469,1730652238.5237532,1730652238.7982275,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,53
2,1730652232.3795145,1730652238.531748,1730652238.8062224,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,7
6,1730652234.5609012,1730652238.5741274,1730652238.7741275,0.2,1,google/flan-t5-small,task_1_of_user_1,30
5,1730652237.7569008,1730652238.5979822,1730652238.7979822,0.2,8,google/flan-t5-small,task_0_of_user_8,37
4,1730652234.0195122,1730652238.750649,1730652239.1368043,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,20
6,1730652235.4844918,1730652238.7769608,1730652238.976961,0.2,1,google/flan-t5-small,task_1_of_user_1,43
3,1730652236.9445322,1730652238.8032358,1730652239.0777102,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,48
5,1730652236.9448256,1730652238.803484,1730652239.1896393,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,9
2,1730652234.020323,1730652238.812064,1730652239.1982193,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,20
7,1730652236.32914,1730652238.8581607,1730652239.0581608,0.2,8,google/flan-t5-small,task_0_of_user_8,22
1,1730652237.6341906,1730652238.878719,1730652239.0787191,0.2,2,google/flan-t5-small,task_0_of_user_2,29
6,1730652236.8859704,1730652238.9849734,1730652239.1849735,0.2,3,google/flan-t5-small,task_1_of_user_3,21
7,1730652233.1756856,1730652239.0630426,1730652239.449198,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,10
1,1730652238.181859,1730652239.0839467,1730652239.358421,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,60
3,1730652238.181891,1730652239.0841236,1730652239.2841237,0.2,2,google/flan-t5-small,task_0_of_user_2,35
4,1730652237.1483147,1730652239.1444995,1730652239.3444996,0.2,8,google/flan-t5-small,task_0_of_user_8,31
6,1730652235.9950316,1730652239.187405,1730652239.3874052,0.2,1,google/flan-t5-small,task_1_of_user_1,50
5,1730652235.3457193,1730652239.195197,1730652239.3951972,0.2,3,google/flan-t5-small,task_1_of_user_3,7
2,1730652236.9438643,1730652239.204025,1730652239.4784994,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,63
3,1730652236.3292954,1730652239.2920635,1730652239.6782188,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,2
4,1730652237.0837371,1730652239.350286,1730652239.550286,0.2,2,google/flan-t5-small,task_0_of_user_2,24
1,1730652237.9257476,1730652239.366397,1730652239.6408713,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,58
6,1730652237.5711493,1730652239.3971386,1730652239.5971386,0.2,8,google/flan-t5-small,task_0_of_user_8,35
5,1730652237.5712736,1730652239.3973866,1730652239.5973866,0.2,3,google/flan-t5-small,task_1_of_user_3,27
7,1730652239.3968587,1730652239.4558957,1730652239.842051,0.3861554760443356,7,lucadiliello/bart-small,task_1_of_user_7,11
2,1730652232.953344,1730652239.4847744,1730652239.7592487,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,11
4,1730652235.8792922,1730652239.5581286,1730652239.7581286,0.2,1,google/flan-t5-small,task_1_of_user_1,48
5,1730652235.7510493,1730652239.599275,1730652239.7992752,0.2,3,google/flan-t5-small,task_1_of_user_3,10
6,1730652235.7513654,1730652239.5995288,1730652239.7995288,0.2,8,google/flan-t5-small,task_0_of_user_8,16
1,1730652233.6271162,1730652239.6456718,1730652240.0318272,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,14
3,1730652236.1616344,1730652239.6960375,1730652239.970512,0.2744742835034505,6,google/flan-t5-base,task_0_of_user_6,20
2,1730652236.0476816,1730652239.764012,1730652240.0384865,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,39
4,1730652237.9243066,1730652239.7645814,1730652240.1507368,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,18
5,1730652239.3488245,1730652239.8039043,1730652240.0039043,0.2,2,google/flan-t5-small,task_0_of_user_2,46
6,1730652233.1729205,1730652239.804151,1730652240.1903064,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,11
7,1730652238.047636,1730652239.8492465,1730652240.0492465,0.2,8,google/flan-t5-small,task_0_of_user_8,40
3,1730652238.0546875,1730652239.9780774,1730652240.1780775,0.2,3,google/flan-t5-small,task_1_of_user_3,31
5,1730652239.1439838,1730652240.009918,1730652240.3960733,0.3861554760443356,7,lucadiliello/bart-small,task_1_of_user_7,7
2,1730652235.346207,1730652240.0455537,1730652240.320028,0.2744742835034505,6,google/flan-t5-base,task_0_of_user_6,10
1,1730652235.3462267,1730652240.045755,1730652240.245755,0.2,2,google/flan-t5-small,task_0_of_user_2,6
7,1730652232.9512396,1730652240.053686,1730652240.4398413,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,9
4,1730652235.752579,1730652240.1564014,1730652240.3564014,0.2,1,google/flan-t5-small,task_1_of_user_1,46
3,1730652238.25704,1730652240.1839755,1730652240.3839755,0.2,8,google/flan-t5-small,task_0_of_user_8,42
6,1730652237.3647454,1730652240.1960409,1730652240.396041,0.2,3,google/flan-t5-small,task_1_of_user_3,25
1,1730652235.0161388,1730652240.248298,1730652240.5227723,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,29
2,1730652239.1443028,1730652240.3353865,1730652240.609861,0.2744742835034505,6,google/flan-t5-base,task_0_of_user_6,54
4,1730652237.4258652,1730652240.3615758,1730652240.7477312,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,14
3,1730652233.7283332,1730652240.3883448,1730652240.7745001,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,16
5,1730652239.061947,1730652240.4044,1730652240.6044002,0.2,2,google/flan-t5-small,task_0_of_user_2,43
6,1730652239.0620532,1730652240.404967,1730652240.604967,0.2,3,google/flan-t5-small,task_1_of_user_3,40
7,1730652239.9779737,1730652240.4418895,1730652240.828045,0.3861554760443356,7,lucadiliello/bart-small,task_1_of_user_7,19
1,1730652235.4275527,1730652240.5252237,1730652240.799698,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,41
5,1730652236.944463,1730652240.6120074,1730652240.8120074,0.2,8,google/flan-t5-small,task_0_of_user_8,29
2,1730652238.8031309,1730652240.6122062,1730652240.8866806,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,67
6,1730652238.5977738,1730652240.612406,1730652240.812406,0.2,3,google/flan-t5-small,task_1_of_user_3,36
4,1730652232.6684222,1730652240.7682114,1730652241.1543667,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,7
3,1730652233.2359438,1730652240.7793827,1730652241.053857,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,12
1,1730652239.291904,1730652240.8057394,1730652241.0802138,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,71
5,1730652239.3970163,1730652240.8182256,1730652241.0182257,0.2,3,google/flan-t5-small,task_1_of_user_3,45
6,1730652237.5712104,1730652240.8184564,1730652241.2046118,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,15
7,1730652235.5782218,1730652240.8343377,1730652241.0343378,0.2,8,google/flan-t5-small,task_0_of_user_8,15
