GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
7,1730665334.90638,1730665336.609917,1730665336.809917,0.2,3,google/flan-t5-small,task_1_of_user_3,13
3,1730665332.6933107,1730665336.6920357,1730665336.96651,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,14
2,1730665333.9790878,1730665336.7392504,1730665337.0137248,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,26
6,1730665334.7990205,1730665336.7835124,1730665336.9835124,0.2,1,google/flan-t5-small,task_1_of_user_1,46
4,1730665331.8370664,1730665336.815371,1730665337.2015264,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,8
5,1730665334.7985334,1730665336.815732,1730665337.015732,0.2,2,google/flan-t5-small,task_0_of_user_2,10
7,1730665334.7987716,1730665336.8159497,1730665337.0159497,0.2,3,google/flan-t5-small,task_1_of_user_3,11
1,1730665334.201637,1730665336.836269,1730665337.1107433,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,35
3,1730665335.0069804,1730665336.9750473,1730665337.2495217,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,38
6,1730665332.9767356,1730665336.9898157,1730665337.375971,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,15
2,1730665332.1310186,1730665337.0211906,1730665337.407346,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,12
5,1730665334.3692405,1730665337.0214756,1730665337.2214756,0.2,1,google/flan-t5-small,task_1_of_user_1,41
7,1730665333.1922417,1730665337.02167,1730665337.4078255,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,20
1,1730665335.0063567,1730665337.1177325,1730665337.392207,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,46
4,1730665336.7836123,1730665337.22398,1730665337.42398,0.2,8,google/flan-t5-small,task_0_of_user_8,30
5,1730665333.9973266,1730665337.224427,1730665337.424427,0.2,1,google/flan-t5-small,task_1_of_user_1,36
3,1730665331.3900948,1730665337.2537372,1730665337.6398926,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,5
6,1730665335.297213,1730665337.3858528,1730665337.5858529,0.2,3,google/flan-t5-small,task_1_of_user_3,17
1,1730665336.2007852,1730665337.3982677,1730665337.6727421,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,44
